Dog Name,Tattoo,Gender,Breed,Color,Birthdate,Dam,Sire ,Current Status Date,Status,Region,Graduation Date,Graduate Team Location
Deputy (Dempsey),4D320,Male,LR,Y,12/15/2020,Erin - P - 5E315 - LRCHOCF,Kisco - 6KK18 - LRYM,2/7/2022,Released,Erie NY Puppy Raising Region,,
Daniel,5D320,Male,LR,Y,12/15/2020,Erin - P - 5E315 - LRCHOCF,Kisco - 6KK18 - LRYM,6/16/2022,Released,Fingerlakes Puppy Raising Region,,
Charlene,4C320,Female,LR,B,12/12/2020,Adrienne - 9A418 - LRBF,Dover - 3D19 - LRBM,8/16/2022,In Training,Cleveland East Puppy Raising Region,,
Carson (Ollie),6C320,Male,LR,B,12/12/2020,Adrienne - 9A418 - LRBF,Dover - 3D19 - LRBM,2/8/2021,Released,,,
Chaz (Moose),7C320,Male,LR,B,12/12/2020,Adrienne - 9A418 - LRBF,Dover - 3D19 - LRBM,2/8/2021,Released,,,
Cayenne,8C320,Female,LR,B,12/12/2020,Adrienne - 9A418 - LRBF,Dover - 3D19 - LRBM,8/16/2022,In Training,Cleveland East Puppy Raising Region,,
Chevy,2C320,Male,LR,B,12/12/2020,Adrienne - 9A418 - LRBF,Dover - 3D19 - LRBM,8/31/2022,In Training,Columbus Puppy Raising Region,,
Chris,3C320,Male,LR,B,12/12/2020,Adrienne - 9A418 - LRBF,Dover - 3D19 - LRBM,8/31/2022,Breed Eval,Cleveland East Puppy Raising Region,,
Catalina,1C320,Female,LR,B,12/12/2020,Adrienne - 9A418 - LRBF,Dover - 3D19 - LRBM,8/31/2022,In Training,Cleveland East Puppy Raising Region,,
Caitlyn (JoJo),5C320,Female,LR,B,12/12/2020,Adrienne - 9A418 - LRBF,Dover - 3D19 - LRBM,6/13/2022,Released,Cleveland West Puppy Raising Region,,
Breezy,2B320,Female,LR,B,12/8/2020,Leah - 3LL17 - LRYF,Oreo - 6O18 - LRBM,8/16/2022,In Training,Southern Tier NY Puppy Raising Region,,
Bryce,5B320,Male,LR,Y,12/8/2020,Leah - 3LL17 - LRYF,Oreo - 6O18 - LRBM,7/19/2022,In Training,Cattaraugus Puppy Raising Region,,
Bahama,7B320,Female,LR,Y,12/8/2020,Leah - 3LL17 - LRYF,Oreo - 6O18 - LRBM,1/26/2022,Released,Cattaraugus Puppy Raising Region,,
Benny,3B320,Male,LR,B,12/8/2020,Leah - 3LL17 - LRYF,Oreo - 6O18 - LRBM,2/3/2021,Released,,,
Bella,4B320,Female,LR,Y,12/8/2020,Leah - 3LL17 - LRYF,Oreo - 6O18 - LRBM,6/29/2022,In Training,Southwestern VT Puppy Raising Region,,
Barbara,8B320,Female,LR,Y,12/8/2020,Leah - 3LL17 - LRYF,Oreo - 6O18 - LRBM,6/29/2022,In Training,Monroe NY Puppy Raising Region,,
Alani,2A320,Female,LR,B,12/4/2020,Joplin - 4J16 - LRYF,Dasher - 6D418 - LRBM,9/7/2022,Released,Monroe NY Puppy Raising Region,,
Admiral,3A320,Male,LR,B,12/4/2020,Joplin - 4J16 - LRYF,Dasher - 6D418 - LRBM,5/6/2022,In Training,Southwestern VT Puppy Raising Region,,
Acadia,4A320,Female,LR,B,12/4/2020,Joplin - 4J16 - LRYF,Dasher - 6D418 - LRBM,7/19/2022,In Training,Monroe NY Puppy Raising Region,,
Amore,6A320,Female,LR,B,12/4/2020,Joplin - 4J16 - LRYF,Dasher - 6D418 - LRBM,2/1/2022,Released,Columbus Puppy Raising Region,,
Aurora,5A320,Female,LR,B,12/4/2020,Joplin - 4J16 - LRYF,Dasher - 6D418 - LRBM,5/17/2022,Released,Westchester County Puppy Raising Region,,
Arlo,1A320,Male,LR,B,12/4/2020,Joplin - 4J16 - LRYF,Dasher - 6D418 - LRBM,6/10/2022,Breeding,Eastern MA Puppy Raising Region,,
Yardley,2YY20,Female,LR,B,11/19/2020,Roz - 4RR18 - LRBF,Dasher - 6D418 - LRBM,7/19/2022,In Training,Capital NY Puppy Raising Region,,
Yolanda,4YY20,Female,LR,B,11/19/2020,Roz - 4RR18 - LRBF,Dasher - 6D418 - LRBM,2/3/2021,Other School,,,
Yamaha,5YY20,Male,LR,B,11/19/2020,Roz - 4RR18 - LRBF,Dasher - 6D418 - LRBM,7/19/2022,In Training,Adirondack Puppy Raising Region,,
York,7YY20,Male,LR,B,11/19/2020,Roz - 4RR18 - LRBF,Dasher - 6D418 - LRBM,7/8/2022,In Training,Erie NY Puppy Raising Region,,
Yosemite (Joey),8YY20,Male,LR,B,11/19/2020,Roz - 4RR18 - LRBF,Dasher - 6D418 - LRBM,6/14/2022,Released,Westchester County Puppy Raising Region ,,
Yoda,9YY20,Male,LR,B,11/19/2020,Roz - 4RR18 - LRBF,Dasher - 6D418 - LRBM,9/8/2022,In Training,Capital NY Puppy Raising Region,,
Winfrey,1WW20,Female,LR,B,11/18/2020,Lois - 6LL19 - LRYF,Lloyd - 1L19 - LRBM,8/16/2022,In Training,Southwestern VT Puppy Raising Region,,
Wilder,5WW20,Female,LR,B,11/18/2020,Lois - 6LL19 - LRYF,Lloyd - 1L19 - LRBM,7/19/2022,In Training,Capital NY Puppy Raising Region,,
Weston,2WW20,Male,LR,B,11/18/2020,Lois - 6LL19 - LRYF,Lloyd - 1L19 - LRBM,8/16/2022,In Training,Adirondack Puppy Raising Region,,
Winona,3WW20,Female,LR,B,11/18/2020,Lois - 6LL19 - LRYF,Lloyd - 1L19 - LRBM,6/29/2022,In Training,Eastern MA Puppy Raising Region,,
Wind (Murphy),4WW20,Female,LR,B,11/18/2020,Lois - 6LL19 - LRYF,Lloyd - 1L19 - LRBM,1/14/2021,Released,,,
Vanessa,1VV20,Female,LR,Y,11/10/2020,Bianca - P - 5B317 - LRYF,Capone - 4C318 - LRBM,3/15/2022,Released,Westchester County Puppy Raising Region,,
Vera,2VV20,Female,LR,B,11/10/2020,Bianca - P - 5B317 - LRYF,Capone - 4C318 - LRBM,4/20/2022,Released,Westchester County Puppy Raising Region ,,
Vista,3VV20,Female,LR,Y,11/10/2020,Bianca - P - 5B317 - LRYF,Capone - 4C318 - LRBM,5/17/2022,In Training,North Carolina Puppy Raising Region,,
Vinny,5VV20,Male,LR,Y,11/10/2020,Bianca - P - 5B317 - LRYF,Capone - 4C318 - LRBM,7/18/2022,Released,Colorado Puppy Raising Region,,
Utah,1UU20,Male,LR,Y,11/10/2020,Guava - 2G317 - LRYF,Wallace - 5W315 - LRBM,5/5/2022,Released,Capital NY Puppy Raising Region,,
Umpire,4UU20,Male,LR,Y,11/10/2020,Guava - 2G317 - LRYF,Wallace - 5W315 - LRBM,6/14/2022,In Training,Central NY Puppy Raising Region,,
Unity,5UU20,Female,LR,B,11/10/2020,Guava - 2G317 - LRYF,Wallace - 5W315 - LRBM,1/12/2022,Released,Dutchess NY Puppy Raising Region,,
Ulani (Shanna),6UU20,Female,LR,Y,11/10/2020,Guava - 2G317 - LRYF,Wallace - 5W315 - LRBM,4/3/2022,Other School,,,
Ulla,10UU20,Female,LR,B,11/10/2020,Guava - 2G317 - LRYF,Wallace - 5W315 - LRBM,8/8/2022,Released,Richmond Puppy Raising Region,,
Uber,9UU20,Male,LR,Y,11/10/2020,Guava - 2G317 - LRYF,Wallace - 5W315 - LRBM,6/29/2022,In Training,Richmond Puppy Raising Region,,
Ultra,2UU20,Female,LR,Y,11/10/2020,Guava - 2G317 - LRYF,Wallace - 5W315 - LRBM,1/11/2022,Released,North Carolina Puppy Raising Region,,
Una,3UU20,Female,LR,B,11/10/2020,Guava - 2G317 - LRYF,Wallace - 5W315 - LRBM,10/18/2021,Released,Eastern MA Puppy Raising Region,,
Ubanks,7UU20,Male,LR,Y,11/10/2020,Guava - 2G317 - LRYF,Wallace - 5W315 - LRBM,6/30/2022,Released,North Carolina Puppy Raising Region,,
Utica,8UU20,Female,LR,B,11/10/2020,Guava - 2G317 - LRYF,Wallace - 5W315 - LRBM,6/29/2022,In Training,Dutchess NY Puppy Raising Region,,
Tigger,1TT20,Male,LR,Y,11/1/2020,Dallas - 6D415 - LRYF,Yarmouth - 2YY18 - LRYM,6/29/2022,In Training,Southern Tier NY Puppy Raising Region,,
Tahoe,2TT20,Male,LR,Y,11/1/2020,Dallas - 6D415 - LRYF,Yarmouth - 2YY18 - LRYM,6/29/2022,Breed Eval,Southern Tier NY Puppy Raising Region,,
Sadie,2SS20,Female,LR,B,11/1/2020,Edna - S - 1EE17 - LRBF,Henry - S - 1H18 - LRYM,5/17/2022,In Training,Columbus Puppy Raising Region,,
Sputnik,1SS20,Male,LR,Y,11/1/2020,Edna - S - 1EE17 - LRBF,Henry - S - 1H18 - LRYM,9/13/2022,Released,Maine Puppy Raising Region,,
Reggae,8RR20,Male,LR,B,10/28/2020,Nimble - 8N318 - LRBF,Kisco - 6KK18 - LRYM,8/5/2022,In Training,Richmond Puppy Raising Region,,
Reese,1RR20,Female,LR,Y,10/28/2020,Nimble - 8N318 - LRBF,Kisco - 6KK18 - LRYM,6/14/2022,In Training,Southern Tier NY Puppy Raising Region,,
Randy,2RR20,Male,LR,B,10/28/2020,Nimble - 8N318 - LRBF,Kisco - 6KK18 - LRYM,7/19/2022,In Training,Southern Tier NY Puppy Raising Region,,
Redford,3RR20,Male,LR,Y,10/28/2020,Nimble - 8N318 - LRBF,Kisco - 6KK18 - LRYM,3/15/2022,Released,Richmond Puppy Raising Region,,
Runner (Colden),5RR20,Male,LR,B,10/28/2020,Nimble - 8N318 - LRBF,Kisco - 6KK18 - LRYM,10/28/2020,Released,,,
Russell (Lucas),4RR20,Male,LR,B,10/28/2020,Nimble - 8N318 - LRBF,Kisco - 6KK18 - LRYM,12/23/2020,Released,,,
Ruby,6RR20,Female,LR,B,10/28/2020,Nimble - 8N318 - LRBF,Kisco - 6KK18 - LRYM,8/13/2022,Breeding,Dominion Puppy Raising Region,,
Ronnie,7RR20,Female,LR,Y,10/28/2020,Nimble - 8N318 - LRBF,Kisco - 6KK18 - LRYM,8/13/2022,Breeding,Dominion Puppy Raising Region,,
Peyton,1PP20,Male,LR,Y,10/9/2020,Raelyn - 8R318 - LRBF,Ernest - 4E18 - LRYM,12/2/2020,Released,,,
Peanut,2PP20,Female,LR,Y,10/9/2020,Raelyn - 8R318 - LRBF,Ernest - 4E18 - LRYM,4/4/2022,Released,Columbus Puppy Raising Region,,
Presley,3PP20,Male,LR,Y,10/9/2020,Raelyn - 8R318 - LRBF,Ernest - 4E18 - LRYM,7/19/2022,In Training,Bay Puppy Raising Region,,
Pawling,4PP20,Male,LR,B,10/9/2020,Raelyn - 8R318 - LRBF,Ernest - 4E18 - LRYM,6/29/2022,In Training,Bay Puppy Raising Region,,
Olive,1OO20,Female,LR,B,10/7/2020,Ode - 3O317 - LRYF,Lloyd - 1L19 - LRBM,7/19/2022,In Training,Dominion Puppy Raising Region,,
Oakley,2OO20,Male,LR,B,10/7/2020,Ode - 3O317 - LRYF,Lloyd - 1L19 - LRBM,6/14/2022,In Training,Dominion Puppy Raising Region,,
Ortega,4OO20,Male,LR,B,10/7/2020,Ode - 3O317 - LRYF,Lloyd - 1L19 - LRBM,5/17/2022,In Training,Westchester County Puppy Raising  Region,,
Olana,5OO20,Female,LR,B,10/7/2020,Ode - 3O317 - LRYF,Lloyd - 1L19 - LRBM,7/19/2022,In Training,Dominion Puppy Raising Region,,
Opie,6OO20,Male,LR,B,10/7/2020,Ode - 3O317 - LRYF,Lloyd - 1L19 - LRBM,5/17/2022,In Training,Westchester County Puppy Raising  Region,,
Otis (Skipper),7OO20,Male,LR,B,10/7/2020,Ode - 3O317 - LRYF,Lloyd - 1L19 - LRBM,12/18/2020,Other School,,,
Nixie,2NN20,Female,LR,B,9/5/2020,Tamby - 5TT18 - LRYF,Tito - 2T18 - LRBM,9/13/2022,Graduated,Westchester County Puppy Raising Region,9/23/2022,"Florida, Lady Lake"
Nacho,1NN20,Male,LR,B,9/5/2020,Tamby - 5TT18 - LRYF,Tito - 2T18 - LRBM,10/12/2021,Released,Rhode Island Puppy Raising Region,,
Maeve,4MM20,Female,LR,B,9/5/2020,Noni - 2N18 - LRBF,Oreo - 6O18 - LRBM,5/17/2022,In Training,Cleveland East Puppy Raising Region,,
Neptune,5NN20,Male,LR,B,9/5/2020,Tamby - 5TT18 - LRYF,Tito - 2T18 - LRBM,6/14/2022,In Training,Catoctin Puppy Raising Region,,
Mission,11MM20,Male,LR,B,9/5/2020,Noni - 2N18 - LRBF,Oreo - 6O18 - LRBM,11/3/2020,Released,,,
Miles,2MM20,Male,LR,B,9/5/2020,Noni - 2N18 - LRBF,Oreo - 6O18 - LRBM,6/14/2022,In Training,Dominion Puppy Raising Region,,
Martha,3MM20,Female,LR,B,9/5/2020,Noni - 2N18 - LRBF,Oreo - 6O18 - LRBM,7/19/2022,In Training,Wayne County Puppy Raising Region,,
Marcie (Violet Noni),8MM20,Female,LR,B,9/5/2020,Noni - 2N18 - LRBF,Oreo - 6O18 - LRBM,11/3/2020,Released,,,
Missy,1MM20,Female,LR,B,9/5/2020,Noni - 2N18 - LRBF,Oreo - 6O18 - LRBM,5/17/2022,In Training,Columbus Puppy Raising Region,,
Norm,4NN20,Male,LR,B,9/5/2020,Tamby - 5TT18 - LRYF,Tito - 2T18 - LRBM,6/23/2022,In Training,Catoctin Puppy Raising Region,,
Minnie,7MM20,Female,LR,B,9/5/2020,Noni - 2N18 - LRBF,Oreo - 6O18 - LRBM,6/29/2022,In Training,Montgomery Puppy Raising Region,,
Michael,6MM20,Male,LR,B,9/5/2020,Noni - 2N18 - LRBF,Oreo - 6O18 - LRBM,6/14/2022,In Training,Rhode Island Puppy Raising Region,,
Maggie,10MM20,Female,LR,B,9/5/2020,Noni - 2N18 - LRBF,Oreo - 6O18 - LRBM,6/29/2022,In Training,Delmarva Puppy Raising Region,,
Murphy,5MM20,Male,LR,B,9/5/2020,Noni - 2N18 - LRBF,Oreo - 6O18 - LRBM,8/18/2022,Released,Wayne County Puppy Raising Region,,
Marvin,9MM20,Male,LR,B,9/5/2020,Noni - 2N18 - LRBF,Oreo - 6O18 - LRBM,7/19/2022,In Training,Montgomery Puppy Raising Region,,
Larson,2LL20,Male,LR,Y,5/17/2020,Lava - 4L417 - LRBF,Ryan - 9RR17 - LRYM,1/11/2022,In Training,Montgomery Puppy Raising Region,,
Lemon,5LL20,Female,LR,Y,5/17/2020,Lava - 4L417 - LRBF,Ryan - 9RR17 - LRYM,5/23/2022,In Training,Dominion Puppy Raising Region,,
Lester,1LL20,Male,LR,B,5/17/2020,Lava - 4L417 - LRBF,Ryan - 9RR17 - LRYM,6/28/2020,Released,,,
Lowell,3LL20,Male,LR,B,5/17/2020,Lava - 4L417 - LRBF,Ryan - 9RR17 - LRYM,5/3/2022,Graduated,Dominion Puppy Raising Region,5/3/2022,"Massachusetts, Brookline"
Lyric,4LL20,Female,LR,Y,5/17/2020,Lava - 4L417 - LRBF,Ryan - 9RR17 - LRYM,4/13/2022,Released,Eastern MA Puppy Raising Region,,
Kiwi,5KK20,Female,LR,B,5/12/2020,Jenna - P - 3J317 - LRBF,Tito - 2T18 - LRBM,5/17/2022,In Training,Bay Puppy Raising Region,,
Koala,6KK20,Female,LR,B,5/12/2020,Jenna - P - 3J317 - LRBF,Tito - 2T18 - LRBM,6/14/2022,In Training,Rhode Island Puppy Raising Region,,
Kermit,7KK20,Male,LR,B,5/12/2020,Jenna - P - 3J317 - LRBF,Tito - 2T18 - LRBM,4/12/2022,In Training,Baltimore Puppy Raising Region,,
Toby,1KK20,Female,LR,B,5/12/2020,Jenna - P - 3J317 - LRBF,Tito - 2T18 - LRBM,6/14/2022,In Training,Baltimore Puppy Raising Region,,
Kirby,2KK20,Male,LR,Y,5/12/2020,Jenna - P - 3J317 - LRBF,Tito - 2T18 - LRBM,1/13/2022,Released,Dutchess NY Puppy Raising Region,,
Karma,3KK20,Female,LR,B,5/12/2020,Jenna - P - 3J317 - LRBF,Tito - 2T18 - LRBM,6/14/2022,In Training,Bay Puppy Raising Region,,
Kurt,4KK20,Male,LR,Y,5/12/2020,Jenna - P - 3J317 - LRBF,Tito - 2T18 - LRBM,6/14/2022,In Training,Baltimore Puppy Raising Region,,
Juniper,1JJ20,Female,LR,Y,5/10/2020,Mercy - 6MM18 - LRYF,Yarmouth - 2YY18 - LRYM,9/2/2022,Breeding,Montgomery Puppy Raising Region,,
Jake,4JJ20,Male,LR,Y,5/10/2020,Mercy - 6MM18 - LRYF,Yarmouth - 2YY18 - LRYM,5/17/2022,In Training,Fingerlakes Puppy Raising Region,,
Journey,5JJ20,Female,LR,Y,5/10/2020,Mercy - 6MM18 - LRYF,Yarmouth - 2YY18 - LRYM,6/14/2022,In Training,Montgomery Puppy Raising Region,,
Jane,6JJ20,Female,LR,Y,5/10/2020,Mercy - 6MM18 - LRYF,Yarmouth - 2YY18 - LRYM,6/9/2022,Breeding,Fingerlakes Puppy Raising Region,,
Julie,7JJ20,Female,LR,Y,5/10/2020,Mercy - 6MM18 - LRYF,Yarmouth - 2YY18 - LRYM,1/11/2022,In Training,Montgomery Puppy Raising Region,,
Jim (Bruce),8JJ20,Male,LR,Y,5/10/2020,Mercy - 6MM18 - LRYF,Yarmouth - 2YY18 - LRYM,6/24/2020,Released,,,
Irwin,7II20,Male,LR,B,5/4/2020,Minka - 6MM17 - LRBF,Flanders - 3F318 - LRYM,5/17/2022,In Training,Colorado Puppy Raising Region,,
Irie,9II20,Female,LR,Y,5/4/2020,Minka - 6MM17 - LRBF,Flanders - 3F318 - LRYM,4/13/2022,Breeding,Bay Puppy Raising Region,,
Iris,1II20,Female,LR,B,5/4/2020,Minka - 6MM17 - LRBF,Flanders - 3F318 - LRYM,5/17/2022,In Training,Fingerlakes Puppy Raising Region,,
Indigo,2II20,Female,LR,B,5/4/2020,Minka - 6MM17 - LRBF,Flanders - 3F318 - LRYM,10/29/2021,Released,Bay Puppy Raising Region,,
Igloo,3II20,Female,LR,Y,5/4/2020,Minka - 6MM17 - LRBF,Flanders - 3F318 - LRYM,5/17/2022,In Training,Capital NY Puppy Raising Region,,
Irma,4II20,Female,LR,Y,5/4/2020,Minka - 6MM17 - LRBF,Flanders - 3F318 - LRYM,7/27/2022,Released,Dominion Puppy Raising Region,,
Imari,5II20,Female,LR,B,5/4/2020,Minka - 6MM17 - LRBF,Flanders - 3F318 - LRYM,6/19/2020,Released,,,
Irene,6II20,Female,LR,B,5/4/2020,Minka - 6MM17 - LRBF,Flanders - 3F318 - LRYM,4/13/2022,Breeding,Dominion Puppy Raising Region,,
Hexa,4HH20,Female,GS,B,5/3/2020,Shea - 5SS18 - GSBF,Cappy - S - 2C315 - GSB&TM,3/1/2022,Breeding,Prince William Puppy Raising Region,,
Hobie,1HH20,Male,GS,B&T,5/3/2020,Shea - 5SS18 - GSBF,Cappy - S - 2C315 - GSB&TM,3/18/2022,Graduated,Central NY Puppy Raising Region,3/18/2022,"New York, Woodhaven"
Hedwig,2HH20,Female,GS,B,5/3/2020,Shea - 5SS18 - GSBF,Cappy - S - 2C315 - GSB&TM,6/18/2022,Graduated,Central NY Puppy Raising Region,6/17/2022,"California, Sonoma"
Hagrid,3HH20,Male,GS,B,5/3/2020,Shea - 5SS18 - GSBF,Cappy - S - 2C315 - GSB&TM,7/13/2021,Released,Cleveland West Puppy Raising Region,,
Gil,1GG20,Male,LR,B,4/28/2020,Lizzie - 6L315 - LRBF,Vassar - 5VV18 - LRBM,1/4/2021,Released,Orange County Puppy Raising Region,,
Gus,2GG20,Male,LR,B,4/28/2020,Lizzie - 6L315 - LRBF,Vassar - 5VV18 - LRBM,6/11/2020,Released,,,
Goodman,4GG20,Male,LR,B,4/28/2020,Lizzie - 6L315 - LRBF,Vassar - 5VV18 - LRBM,4/26/2022,In Training,Eastern MA Puppy Raising Region,,
Gabriel,5GG20,Male,LR,B,4/28/2020,Lizzie - 6L315 - LRBF,Vassar - 5VV18 - LRBM,4/12/2022,In Training,Southwestern VT Puppy Raising Region,,
Gracie,6GG20,Female,LR,B,4/28/2020,Lizzie - 6L315 - LRBF,Vassar - 5VV18 - LRBM,7/5/2022,Released,Eastern CT Puppy Raising Region,,
Gingham,7GG20,Female,LR,B,4/28/2020,Lizzie - 6L315 - LRBF,Vassar - 5VV18 - LRBM,7/20/2022,Released,Southwestern VT Puppy Raising Region,,
FaunaxHarris 1F,1001259,Female,GS,B&T,4/27/2020,Fauna FGDF F28-6F - FAUNA - GSSABLF *NOP*,Harris - 1H414 - GSB&TM,6/3/2020,Other School,,,
Xena,2X20,Female,GS,B&T,4/27/2020,Fauna FGDF F28-6F - FAUNA - GSSABLF *NOP*,Harris - 1H414 - GSB&TM,1/19/2022,Breeding,Monroe NY Puppy Raising Region,,
FaunaxHarris 3M,3001259,Male,GS,B&T,4/27/2020,Fauna FGDF F28-6F - FAUNA - GSSABLF *NOP*,Harris - 1H414 - GSB&TM,6/3/2020,Other School,,,
Fantasia,1FF20,Female,LR,Y,4/24/2020,Erin - P - 5E315 - LRCHOCF,Yarmouth - 2YY18 - LRYM,6/15/2022,Graduated,Rhode Island Puppy Raising Region,6/15/2022,"Indiana, Kokomo"
Fatima,2FF20,Female,LR,Y,4/24/2020,Erin - P - 5E315 - LRCHOCF,Yarmouth - 2YY18 - LRYM,10/5/2021,Released,North Carolina Puppy Raising Region,,
Fairfax (Simon),3FF20,Male,LR,B,4/24/2020,Erin - P - 5E315 - LRCHOCF,Yarmouth - 2YY18 - LRYM,6/7/2020,Released,,,
Faustina,4FF20,Female,LR,Y,4/24/2020,Erin - P - 5E315 - LRCHOCF,Yarmouth - 2YY18 - LRYM,7/13/2021,Released,Fingerlakes Puppy Raising Region,,
Fender,5FF20,Male,LR,B,4/24/2020,Erin - P - 5E315 - LRCHOCF,Yarmouth - 2YY18 - LRYM,1/24/2022,Released,Cleveland West Puppy Raising Region,,
Ferrari,6FF20,Male,LR,B,4/24/2020,Erin - P - 5E315 - LRCHOCF,Yarmouth - 2YY18 - LRYM,3/15/2022,In Training,Maine Puppy Raising Region,,
Francisco,7FF20,Male,LR,Y,4/24/2020,Erin - P - 5E315 - LRCHOCF,Yarmouth - 2YY18 - LRYM,7/7/2022,In Training,Capital NY Puppy Raising Region,,
Eva,5EE20,Female,LR,B,4/21/2020,Nell - 7N416 - LRBF,Wallace - 5W315 - LRBM,4/12/2022,In Training,Maine Puppy Raising Region,,
Emerson,6EE20,Male,LR,B,4/21/2020,Nell - 7N416 - LRBF,Wallace - 5W315 - LRBM,5/17/2022,In Training,Eastern CT Puppy Raising Region,,
Ernie,1EE20,Male,LR,B,4/21/2020,Nell - 7N416 - LRBF,Wallace - 5W315 - LRBM,4/13/2022,Released,Capital NY Puppy Raising Region,,
Elvis,2EE20,Male,LR,B,4/21/2020,Nell - 7N416 - LRBF,Wallace - 5W315 - LRBM,5/17/2022,In Training,Central NY Puppy Raising Region,,
Eileen,3EE20,Female,LR,B,4/21/2020,Nell - 7N416 - LRBF,Wallace - 5W315 - LRBM,9/29/2021,Released,Central NY Puppy Raising Region,,
Elton,4EE20,Male,LR,B,4/21/2020,Nell - 7N416 - LRBF,Wallace - 5W315 - LRBM,4/13/2022,Breeding,Fingerlakes Puppy Raising Region,,
Ellen,7EE20,Female,LR,B,4/21/2020,Nell - 7N416 - LRBF,Wallace - 5W315 - LRBM,3/1/2022,Breeding,Maine Puppy Raising Region,,
Dawn,1DD20,Female,LR,Y,4/12/2020,Quail - 6Q417 - LRBF,Ryan - 9RR17 - LRYM,12/22/2021,Breeding,Richmond Puppy Raising Region,,
Durango,2DD20,Male,LR,Y,4/12/2020,Quail - 6Q417 - LRBF,Ryan - 9RR17 - LRYM,7/26/2021,Released,Rhode Island Puppy Raising Region,,
Dahlia,3DD20,Female,LR,Y,4/12/2020,Quail - 6Q417 - LRBF,Ryan - 9RR17 - LRYM,4/12/2022,In Training,SWCT Puppy Raising Region,,
Dennis,6DD20,Male,LR,B,4/12/2020,Quail - 6Q417 - LRBF,Ryan - 9RR17 - LRYM,4/12/2022,In Training,Catoctin Puppy Raising Region,,
Dante (Archie),7DD20,Male,LR,B,4/12/2020,Quail - 6Q417 - LRBF,Ryan - 9RR17 - LRYM,5/26/2020,Released,,,
Dora,4DD20,Female,LR,B,4/12/2020,Quail - 6Q417 - LRBF,Ryan - 9RR17 - LRYM,5/17/2022,In Training,Catoctin Puppy Raising Region,,
Derek,5DD20,Male,LR,B,4/12/2020,Quail - 6Q417 - LRBF,Ryan - 9RR17 - LRYM,5/7/2022,Graduated,Baltimore Puppy Raising Region,5/7/2022,"Oklahoma, Enid"
Gemma,2CC20,Female,LR,Y,4/9/2020,Guava - 2G317 - LRYF,Tito - 2T18 - LRBM,3/2/2022,Released,Richmond Puppy Raising Region,,
Collin,5CC20,Female,LR,Y,4/9/2020,Guava - 2G317 - LRYF,Tito - 2T18 - LRBM,4/12/2022,In Training,Eastern CT Puppy Raising Region,,
Chai,6CC20,Female,LR,Y,4/9/2020,Guava - 2G317 - LRYF,Tito - 2T18 - LRBM,6/16/2022,Released,Eastern CT Puppy Raising Region,,
Citron (Olive),3CC20,Female,LR,Y,4/9/2020,Guava - 2G317 - LRYF,Tito - 2T18 - LRBM,11/10/2021,Released,Rhode Island Puppy Raising Region,,
Crew,4CC20,Male,LR,Y,4/9/2020,Guava - 2G317 - LRYF,Tito - 2T18 - LRBM,5/6/2022,In Training,Prince William Puppy Raising Region,,
Curry,7CC20,Female,LR,Y,4/9/2020,Guava - 2G317 - LRYF,Tito - 2T18 - LRBM,7/28/2021,Released,Dominion Puppy Raising Region,,
Cardamon (Keli),8CC20,Female,LR,B,4/9/2020,Guava - 2G317 - LRYF,Tito - 2T18 - LRBM,5/27/2020,Released,,,
Claire (Bailey),9CC20,Female,LR,B,4/9/2020,Guava - 2G317 - LRYF,Tito - 2T18 - LRBM,5/27/2020,Released,,,
Bishop,2BB20,Male,LR,B,4/1/2020,Lace - 8L18 - LRBF,Kisco - 6KK18 - LRYM,5/14/2020,Released,,,
Brahms,3BB20,Male,LR,Y,4/1/2020,Lace - 8L18 - LRBF,Kisco - 6KK18 - LRYM,3/2/2022,Released,Baltimore Puppy Raising Region,,
Bedford (Wilbur),6BB20,Male,LR,B,4/1/2020,Lace - 8L18 - LRBF,Kisco - 6KK18 - LRYM,5/14/2020,Released,,,
Biscotti,7BB20,Female,LR,Y,4/1/2020,Lace - 8L18 - LRBF,Kisco - 6KK18 - LRYM,3/15/2022,In Training,Prince William Puppy Raising Region,,
Basil,8BB20,Female,LR,B,4/1/2020,Lace - 8L18 - LRBF,Kisco - 6KK18 - LRYM,8/19/2022,Released,Cleveland West Puppy Raising Region,,
Luke,11BB20,Male,LR,B,4/1/2020,Lace - 8L18 - LRBF,Kisco - 6KK18 - LRYM,4/12/2022,In Training,Capital NY Puppy Raising Region,,
Ballou,4BB20,Male,LR,Y,4/1/2020,Lace - 8L18 - LRBF,Kisco - 6KK18 - LRYM,4/12/2022,In Training,Adirondack Puppy Raising Region,,
Bart,5BB20,Male,LR,B,4/1/2020,Lace - 8L18 - LRBF,Kisco - 6KK18 - LRYM,4/12/2022,In Training,Adirondack Puppy Raising Region,,
Bettina,9BB20,Female,LR,Y,4/1/2020,Lace - 8L18 - LRBF,Kisco - 6KK18 - LRYM,8/31/2021,Released,Columbus Puppy Raising Region,,
Brava,10BB20,Female,LR,B,4/1/2020,Lace - 8L18 - LRBF,Kisco - 6KK18 - LRYM,3/15/2022,In Training,Capital NY Puppy Raising Region,,
Abigail,2AA20,Female,LR,Y,3/27/2020,Oats - 7OO17 - LRBF,Coaster - 2C317 - LRYM,11/29/2021,Released,Prince William Puppy Raising Region,,
