Dog Name,Tattoo,Gender,Breed,Color,Birthdate,Dam,Sire ,Current Status Date,Status,Region,Graduation Date,Graduate Team Location
Kodiak (Cody),5K21,Male,LR,Y,4/14/2021,Oriole - 9O316 - LRYF,Arby - 5A319 - LRBM,6/9/2021,Released,,,
Jacob,1J21,Male,LR,B,4/14/2021,Gianna - 1G19 - LRBF,Elrod - 6E319 - LRBM,9/20/2022,In Training,Dutchess NY Puppy Raising Region,,
Jax,2J21,Male,LR,B,4/14/2021,Gianna - 1G19 - LRBF,Elrod - 6E319 - LRBM,10/5/2022,In Training,Central CT Puppy Raising Region,,
Jessie,3J21,Female,LR,B,4/14/2021,Gianna - 1G19 - LRBF,Elrod - 6E319 - LRBM,8/16/2022,Breed Eval,Northern NJ Puppy Raising Region,,
Jacklyn,4J21,Female,LR,B,4/14/2021,Gianna - 1G19 - LRBF,Elrod - 6E319 - LRBM,8/16/2022,Breed Eval,NoVA- South Puppy Raising Region,,
Jennifer,5J21,Female,LR,B,4/14/2021,Gianna - 1G19 - LRBF,Elrod - 6E319 - LRBM,9/20/2022,In Training,Eastern MA Puppy Raising Region,,
Ilaria (Lucy),2I21,Female,LR,B,4/9/2021,Via - 6VV18 - LRBF,Arnie - 2A418 - LRBM,5/26/2022,Released,Orange County Puppy Raising Region,,
Ivan,3I21,Male,LR,B,4/9/2021,Via - 6VV18 - LRBF,Arnie - 2A418 - LRBM,6/16/2021,Puppy Raising,Colorado Puppy Raising Region,,
Imari,7I21,Female,LR,B,4/9/2021,Via - 6VV18 - LRBF,Arnie - 2A418 - LRBM,9/20/2022,In Training,Catoctin Puppy Raising Region,,
Iroquois,4I21,Male,LR,B,4/9/2021,Via - 6VV18 - LRBF,Arnie - 2A418 - LRBM,10/5/2022,In Training,Erie NY Puppy Raising Region,,
Italy (Luna),5I21,Female,LR,B,4/9/2021,Via - 6VV18 - LRBF,Arnie - 2A418 - LRBM,6/7/2021,Released,,,
Ida,6I21,Female,LR,B,4/9/2021,Via - 6VV18 - LRBF,Arnie - 2A418 - LRBM,9/20/2022,In Training,Catoctin Puppy Raising Region,,
Hickory,1H21,Male,LR,Y,4/8/2021,Onyx - 3O417 - LRBF,Shadow - 1S19 - LRBM,9/20/2022,In Training,New Hampshire Puppy Raising Region,,
Hannah,4H21,Female,LR,B,4/8/2021,Onyx - 3O417 - LRBF,Shadow - 1S19 - LRBM,9/20/2022,In Training,Columbus Puppy Raising Region,,
Honey,2H21,Female,LR,Y,4/8/2021,Onyx - 3O417 - LRBF,Shadow - 1S19 - LRBM,10/7/2022,Breeding,NoVA- South Puppy Raising Region,,
Houston,3H21,Male,LR,B,4/8/2021,Onyx - 3O417 - LRBF,Shadow - 1S19 - LRBM,10/31/2022,In Training,Adirondack Puppy Raising Region,,
Holly,5H21,Female,LR,B,4/8/2021,Onyx - 3O417 - LRBF,Shadow - 1S19 - LRBM,7/19/2022,In Training,Columbus Puppy Raising Region,,
Hamilton,6H21,Male,LR,B,4/8/2021,Onyx - 3O417 - LRBF,Shadow - 1S19 - LRBM,7/19/2022,Breed Eval,Adirondack Puppy Raising Region,,
Felix,3F21,Male,GS,B&T,3/31/2021,Jazz GDA - 1X20 - GSB&TF,Eric - 2E19 - GSB&TM,8/16/2022,In Training,NoVA- North Puppy Raising Region,,
Fritz,4F21,Male,GS,B&T,3/31/2021,Jazz GDA - 1X20 - GSB&TF,Eric - 2E19 - GSB&TM,8/31/2022,In Training,New Hampshire Puppy Raising Region,,
Flynn,5F21,Male,GS,B&T,3/31/2021,Jazz GDA - 1X20 - GSB&TF,Eric - 2E19 - GSB&TM,7/19/2022,Breed Eval,North Carolina Puppy Raising Region,,
Flash,6F21,Male,GS,B&T,3/31/2021,Jazz GDA - 1X20 - GSB&TF,Eric - 2E19 - GSB&TM,9/20/2022,In Training,Baltimore Puppy Raising Region,,
Fame,7F21,Female,GS,B&T,3/31/2021,Jazz GDA - 1X20 - GSB&TF,Eric - 2E19 - GSB&TM,8/31/2022,In Training,Westchester County Puppy Raising Region,,
Grayson,1G21,Male,LR,B,3/31/2021,Fortune - 4F318 - LRYF,Dasher - 6D418 - LRBM,9/20/2022,In Training,Central NY Puppy Raising Region,,
Gibbs,2G21,Male,LR,B,3/31/2021,Fortune - 4F318 - LRYF,Dasher - 6D418 - LRBM,6/5/2021,Puppy Raising,Colorado Puppy Raising Region,,
Gatsby,3G21,Male,LR,B,3/31/2021,Fortune - 4F318 - LRYF,Dasher - 6D418 - LRBM,9/20/2022,In Training,New Hampshire Puppy Raising Region,,
Gonzo,5G21,Male,LR,B,3/31/2021,Fortune - 4F318 - LRYF,Dasher - 6D418 - LRBM,6/9/2022,Released,Baltimore Puppy Raising Region,,
General,6G21,Male,LR,B,3/31/2021,Fortune - 4F318 - LRYF,Dasher - 6D418 - LRBM,11/29/2021,Released,Westchester County Puppy Raising Region,,
Gideon,4G21,Male,LR,B,3/31/2021,Fortune - 4F318 - LRYF,Dasher - 6D418 - LRBM,9/20/2022,In Training,Baltimore Puppy Raising Region,,
Gemini,7G21,Female,LR,B,3/31/2021,Fortune - 4F318 - LRYF,Dasher - 6D418 - LRBM,8/31/2022,In Training,New Hampshire Puppy Raising Region,,
Guthrie,8G21,Male,LR,B,3/31/2021,Fortune - 4F318 - LRYF,Dasher - 6D418 - LRBM,10/7/2022,In Training,NoVA- South Puppy Raising Region,,
Grover,9G21,Male,LR,B,3/31/2021,Fortune - 4F318 - LRYF,Dasher - 6D418 - LRBM,9/20/2022,In Training,Richmond Puppy Raising Region,,
Francine,1F21,Female,GS,B&T,3/31/2021,Jazz GDA - 1X20 - GSB&TF,Eric - 2E19 - GSB&TM,7/19/2022,Breed Eval,Westchester County Puppy Raising Region,,
Frisco (Apollo),2F21,Male,GS,B&T,3/31/2021,Jazz GDA - 1X20 - GSB&TF,Eric - 2E19 - GSB&TM,5/26/2021,Released,,,
Effie,1E+21,Female,LR,B,3/27/2021,Quail - 6Q417 - LRBF,Elrod - 6E319 - LRBM,8/31/2022,Breed Eval,North Carolina Puppy Raising Region,,
Edison,3E+21,Male,LR,B,3/27/2021,Quail - 6Q417 - LRBF,Elrod - 6E319 - LRBM,2/15/2022,Released,Westchester County Puppy Raising Region,,
Eden,5E+21,Female,LR,B,3/27/2021,Quail - 6Q417 - LRBF,Elrod - 6E319 - LRBM,8/3/2022,In Training,Bay Puppy Raising Region,,
Epcot,6E+21,Male,LR,B,3/27/2021,Quail - 6Q417 - LRBF,Elrod - 6E319 - LRBM,8/3/2022,In Training,Bay Puppy Raising Region,,
Enya,4E+21,Female,LR,B,3/27/2021,Quail - 6Q417 - LRBF,Elrod - 6E319 - LRBM,8/31/2022,In Training,NoVA- North Puppy Raising Region,,
Eve,7E+21,Female,LR,B,3/27/2021,Quail - 6Q417 - LRBF,Elrod - 6E319 - LRBM,8/16/2022,In Training,Northern CT Puppy Raising Region,,
Dalton (Einstein),6D21,Male,LR,B,1/13/2021,Lizzie - 6L315 - LRBF,Odin - 5OO19 - LRBM,3/12/2021,Released,,,
Dan,1D21,Male,LR,B,1/13/2021,Lizzie - 6L315 - LRBF,Odin - 5OO19 - LRBM,7/7/2022,In Training,Orange County Puppy Raising Region,,
Dot,2D21,Female,LR,B,1/13/2021,Lizzie - 6L315 - LRBF,Odin - 5OO19 - LRBM,9/2/2022,Breeding,Southern CT Puppy Raising region,,
Kozy,3D21,Male,LR,B,1/13/2021,Lizzie - 6L315 - LRBF,Odin - 5OO19 - LRBM,10/27/2022,Released,Northern NJ Puppy Raising Region,,
Donna,4D21,Female,LR,B,1/13/2021,Lizzie - 6L315 - LRBF,Odin - 5OO19 - LRBM,3/11/2021,Released,,,
Kemp,5D21,Male,LR,B,1/13/2021,Lizzie - 6L315 - LRBF,Odin - 5OO19 - LRBM,8/16/2022,In Training,Southern CT Puppy Raising region,,
Douglas,7D21,Male,LR,B,1/13/2021,Lizzie - 6L315 - LRBF,Odin - 5OO19 - LRBM,7/19/2022,In Training,Central NY Puppy Raising Region,,
Denny,8D21,Male,LR,B,1/13/2021,Lizzie - 6L315 - LRBF,Odin - 5OO19 - LRBM,9/2/2022,Breeding,Monroe NY Puppy Raising Region,,
Diego,9D21,Male,LR,B,1/13/2021,Lizzie - 6L315 - LRBF,Odin - 5OO19 - LRBM,8/31/2022,In Training,Southern CT Puppy Raising region,,
Josephine,5C21,Female,LR,B,1/11/2021,Vanna - 4V318 - LRYF,Arnie - 2A418 - LRBM,6/29/2022,In Training,Eastern MA Puppy Raising Region,,
Sully,1C21,Male,LR,B,1/11/2021,Vanna - 4V318 - LRYF,Arnie - 2A418 - LRBM,8/31/2022,In Training,Central NY Puppy Raising Region,,
Liberty,3C21,Female,LR,B,1/11/2021,Vanna - 4V318 - LRYF,Arnie - 2A418 - LRBM,7/19/2022,In Training,SWCT Puppy Raising Region,,
Constance,4C21,Female,LR,B,1/11/2021,Vanna - 4V318 - LRYF,Arnie - 2A418 - LRBM,1/12/2022,Released,Central NY Puppy Raising Region,,
Taylor,6C21,Female,LR,B,1/11/2021,Vanna - 4V318 - LRYF,Arnie - 2A418 - LRBM,8/13/2022,Breeding,Cleveland West Puppy Raising Region,,
Captain (Riley),7C21,Male,LR,B,1/11/2021,Vanna - 4V318 - LRYF,Arnie - 2A418 - LRBM,3/10/2021,Released,,,
Becket,7B21,Male,GS,SABL,1/8/2021,Mittzy - 2M318 - GSB&TF,Kayden FGDF K28-2M - KAYDEN - GSSABLM *NOP*,5/27/2022,Released,Delmarva Puppy Raising Region,,
Bethany,3B21,Female,GS,SABL,1/8/2021,Mittzy - 2M318 - GSB&TF,Kayden FGDF K28-2M - KAYDEN - GSSABLM *NOP*,7/21/2022,Released,Capital NY Puppy Raising Region,,
Baltic (A-Cedar),4B21,Male,GS,B&T,1/8/2021,Mittzy - 2M318 - GSB&TF,Kayden FGDF K28-2M - KAYDEN - GSSABLM *NOP*,3/11/2021,Other School,,,
Bill,5B21,Male,GS,B&T,1/8/2021,Mittzy - 2M318 - GSB&TF,Kayden FGDF K28-2M - KAYDEN - GSSABLM *NOP*,5/26/2022,Released,Central NY Puppy Raising Region,,
Buck,6B21,Male,GS,SABL,1/8/2021,Mittzy - 2M318 - GSB&TF,Kayden FGDF K28-2M - KAYDEN - GSSABLM *NOP*,8/19/2022,Released,Cleveland West Puppy Raising Region,,
Badger,8B21,Male,GS,SABL,1/8/2021,Mittzy - 2M318 - GSB&TF,Kayden FGDF K28-2M - KAYDEN - GSSABLM *NOP*,3/17/2022,Released,Northern NJ Puppy Raising Region,,
Balsam,1B21,Female,GS,SABL,1/8/2021,Mittzy - 2M318 - GSB&TF,Kayden FGDF K28-2M - KAYDEN - GSSABLM *NOP*,3/8/2021,Released,,,
Bria,2B21,Female,GS,SABL,1/8/2021,Mittzy - 2M318 - GSB&TF,Kayden FGDF K28-2M - KAYDEN - GSSABLM *NOP*,6/13/2022,Released,Northern NJ Puppy Raising Region,,
Amethyst,1A21,Female,LR,B,1/3/2021,Wanita - 5W18 - LRBF,Duke - 2DD17 - LRB&TM,8/16/2022,In Training,Southern CT Puppy Raising region,,
Ava,2A21,Female,LR,B,1/3/2021,Wanita - 5W18 - LRBF,Duke - 2DD17 - LRB&TM,10/31/2022,Released,Eastern CT Puppy Raising Region,,
Alice,3A21,Female,LR,B,1/3/2021,Wanita - 5W18 - LRBF,Duke - 2DD17 - LRB&TM,8/31/2022,In Training,Catoctin Puppy Raising Region,,
Arlene,9A21,Female,LR,B,1/3/2021,Wanita - 5W18 - LRBF,Duke - 2DD17 - LRB&TM,10/14/2022,Released,Eastern CT Puppy Raising Region,,
Amari,4A21,Female,LR,B,1/3/2021,Wanita - 5W18 - LRBF,Duke - 2DD17 - LRB&TM,10/28/2022,In Training,Dutchess NY Puppy Raising Region,,
Aruba,7A21,Female,LR,B,1/3/2021,Wanita - 5W18 - LRBF,Duke - 2DD17 - LRB&TM,8/31/2022,Released,Catoctin Puppy Raising Region,,
Alfie2,5A21,Male,LR,B,1/3/2021,Wanita - 5W18 - LRBF,Duke - 2DD17 - LRB&TM,6/29/2022,In Training,Eastern CT Puppy Raising Region,,
Adeline,10A21,Female,LR,B,1/3/2021,Wanita - 5W18 - LRBF,Duke - 2DD17 - LRB&TM,8/24/2022,Released,Columbus Puppy Raising Region,,
Ann,8A21,Female,LR,B,1/3/2021,Wanita - 5W18 - LRBF,Duke - 2DD17 - LRB&TM,10/31/2022,Released,Westchester County Puppy Raising Region,,
Gamma,1G320,Female,LR,Y,12/27/2020,Gibby - 2G19 - LRBF,Vance - 1V318 - LRYM,1/25/2022,Released,Central NY Puppy Raising Region,,
Gus,2G320,Male,LR,Y,12/27/2020,Gibby - 2G19 - LRBF,Vance - 1V318 - LRYM,7/7/2022,In Training,Delmarva Puppy Raising Region,,
Giblet,3G320,Female,LR,Y,12/27/2020,Gibby - 2G19 - LRBF,Vance - 1V318 - LRYM,2/4/2022,Released,SWCT Puppy Raising Region,,
Ginko,8G320,Female,LR,B,12/27/2020,Gibby - 2G19 - LRBF,Vance - 1V318 - LRYM,8/4/2022,Released,Westchester County Puppy Raising Region,,
Greeley,10G320,Female,LR,B,12/27/2020,Gibby - 2G19 - LRBF,Vance - 1V318 - LRYM,8/16/2022,In Training,Eastern CT Puppy Raising Region,,
Graham,9G320,Male,LR,B,12/27/2020,Gibby - 2G19 - LRBF,Vance - 1V318 - LRYM,10/22/2022,Graduated,Bay Puppy Raising Region,10/21/2022,
Gwenny,6G320,Female,LR,B,12/27/2020,Gibby - 2G19 - LRBF,Vance - 1V318 - LRYM,8/13/2022,Breeding,Bay Puppy Raising Region,,
Bogie 2 PBB,2N01272,Male,LR,B,12/25/2020,PBBAdele - 11001223 - LRYF *NOP*,Chester - 1CC15 - LRBM,8/1/2022,Other School,,,
Glory PBB,4N01272,Female,LR,Y,12/25/2020,PBBAdele - 11001223 - LRYF *NOP*,Chester - 1CC15 - LRBM,5/5/2021,Other School,,,
Kalie PBB,5N01272,Female,LR,Y,12/25/2020,PBBAdele - 11001223 - LRYF *NOP*,Chester - 1CC15 - LRBM,5/5/2021,Other School,,,
Elvy PBB,3N01272,Female,LR,B,12/25/2020,PBBAdele - 11001223 - LRYF *NOP*,Chester - 1CC15 - LRBM,5/5/2021,Other School,,,
Glory PBB,9N01272,Female,LR,Y,12/25/2020,PBBAdele - 11001223 - LRYF *NOP*,Chester - 1CC15 - LRBM,5/5/2021,Other School,,,
Milo PBB,6N01272,Male,LR,B,12/25/2020,PBBAdele - 11001223 - LRYF *NOP*,Chester - 1CC15 - LRBM,5/5/2021,Other School,,,
Tana PBB,8N01272,Female,LR,B,12/25/2020,PBBAdele - 11001223 - LRYF *NOP*,Chester - 1CC15 - LRBM,5/5/2021,Other School,,,
Gracie PBB,1N01272,Female,LR,B,12/25/2020,PBBAdele - 11001223 - LRYF *NOP*,Chester - 1CC15 - LRBM,1/8/2022,Other School,,,
Rosie PBB,7N01272,Female,LR,Y,12/25/2020,PBBAdele - 11001223 - LRYF *NOP*,Chester - 1CC15 - LRBM,5/5/2021,Other School,,,
Nessie FGDF,NESSIE FGD,Female,GS,B&T,12/23/2020,Cyprus FGDF C28-F4 - CYPRUSFGDF - GSB&TF *NOP*,Timber FGDF - TIMBER FGD - GSB&TM *NOP*,9/4/2022,Other School,,,
Fairlee,1F320,Female,LR,B,12/22/2020,Mercy - 6MM18 - LRYF,Dasher - 6D418 - LRBM,8/16/2022,In Training,Delmarva Puppy Raising Region,,
Flower,2F320,Female,LR,B,12/22/2020,Mercy - 6MM18 - LRYF,Dasher - 6D418 - LRBM,8/31/2022,In Training,Leatherstocking NY Puppy Raising Region,,
Florie,4F320,Female,LR,B,12/22/2020,Mercy - 6MM18 - LRYF,Dasher - 6D418 - LRBM,7/28/2022,In Training,Central CT Puppy Raising Region,,
Fay,6F320,Female,LR,B,12/22/2020,Mercy - 6MM18 - LRYF,Dasher - 6D418 - LRBM,8/31/2022,In Training,Southern CT Puppy Raising region,,
Fulton,7F320,Male,LR,B,12/22/2020,Mercy - 6MM18 - LRYF,Dasher - 6D418 - LRBM,8/31/2022,In Training,Delmarva Puppy Raising Region,,
Fanta,5F320,Female,LR,B,12/22/2020,Mercy - 6MM18 - LRYF,Dasher - 6D418 - LRBM,7/19/2022,Released,Columbus Puppy Raising Region,,
Forest,3F320,Male,LR,B,12/22/2020,Mercy - 6MM18 - LRYF,Dasher - 6D418 - LRBM,8/3/2022,Released,Leatherstocking NY Puppy Raising Region,,
Everley,5E320,Male,LR,B,12/17/2020,Nell - 7N416 - LRBF,Oreo - 6O18 - LRBM,1/12/2022,Released,Erie NY Puppy Raising Region,,
Elijah,6E320,Male,LR,B,12/17/2020,Nell - 7N416 - LRBF,Oreo - 6O18 - LRBM,6/29/2022,In Training,Leatherstocking NY Puppy Raising Region,,
Ensign,7E320,Male,LR,B,12/17/2020,Nell - 7N416 - LRBF,Oreo - 6O18 - LRBM,6/29/2022,In Training,Bay Puppy Raising Region,,
Edsel,8E320,Male,LR,B,12/17/2020,Nell - 7N416 - LRBF,Oreo - 6O18 - LRBM,2/17/2021,Released,,,
Eleanor,1E320,Female,LR,B,12/17/2020,Nell - 7N416 - LRBF,Oreo - 6O18 - LRBM,6/14/2022,In Training,Leatherstocking NY Puppy Raising Region,,
Elmo,2E320,Male,LR,B,12/17/2020,Nell - 7N416 - LRBF,Oreo - 6O18 - LRBM,9/15/2021,Released,Columbus Puppy Raising Region,,
Emmylou,3E320,Female,LR,B,12/17/2020,Nell - 7N416 - LRBF,Oreo - 6O18 - LRBM,6/14/2022,In Training,Central NY Puppy Raising Region,,
Epic,4E320,Male,LR,B,12/17/2020,Nell - 7N416 - LRBF,Oreo - 6O18 - LRBM,5/17/2022,In Training,Richmond Puppy Raising Region,,
Dickens,2D320,Male,LR,B,12/15/2020,Erin - P - 5E315 - LRCHOCF,Kisco - 6KK18 - LRYM,10/21/2021,Released,Monroe NY Puppy Raising Region,,
Donner (Sonoma),3D320,Male,LR,B,12/15/2020,Erin - P - 5E315 - LRCHOCF,Kisco - 6KK18 - LRYM,2/11/2021,Released,,,
Dorothy,6D320,Female,LR,Y,12/15/2020,Erin - P - 5E315 - LRCHOCF,Kisco - 6KK18 - LRYM,6/21/2022,Released,Erie NY Puppy Raising Region,,
Deacon,7D320,Male,LR,B,12/15/2020,Erin - P - 5E315 - LRCHOCF,Kisco - 6KK18 - LRYM,7/6/2022,Released,Erie NY Puppy Raising Region,,
Denver (Phineas),1D320,Male,LR,Y,12/15/2020,Erin - P - 5E315 - LRCHOCF,Kisco - 6KK18 - LRYM,2/10/2021,Released,,,
Deputy (Dempsey),4D320,Male,LR,Y,12/15/2020,Erin - P - 5E315 - LRCHOCF,Kisco - 6KK18 - LRYM,2/7/2022,Released,Erie NY Puppy Raising Region,,
Daniel,5D320,Male,LR,Y,12/15/2020,Erin - P - 5E315 - LRCHOCF,Kisco - 6KK18 - LRYM,6/16/2022,Released,Fingerlakes Puppy Raising Region,,
Charlene,4C320,Female,LR,B,12/12/2020,Adrienne - 9A418 - LRBF,Dover - 3D19 - LRBM,8/16/2022,In Training,Cleveland East Puppy Raising Region,,
Carson (Ollie),6C320,Male,LR,B,12/12/2020,Adrienne - 9A418 - LRBF,Dover - 3D19 - LRBM,2/8/2021,Released,,,
Chaz (Moose),7C320,Male,LR,B,12/12/2020,Adrienne - 9A418 - LRBF,Dover - 3D19 - LRBM,2/8/2021,Released,,,
Cayenne,8C320,Female,LR,B,12/12/2020,Adrienne - 9A418 - LRBF,Dover - 3D19 - LRBM,8/16/2022,In Training,Cleveland East Puppy Raising Region,,
Chevy,2C320,Male,LR,B,12/12/2020,Adrienne - 9A418 - LRBF,Dover - 3D19 - LRBM,8/31/2022,In Training,Columbus Puppy Raising Region,,
Chris,3C320,Male,LR,B,12/12/2020,Adrienne - 9A418 - LRBF,Dover - 3D19 - LRBM,10/7/2022,In Training,Cleveland East Puppy Raising Region,,
Catalina,1C320,Female,LR,B,12/12/2020,Adrienne - 9A418 - LRBF,Dover - 3D19 - LRBM,8/31/2022,In Training,Cleveland East Puppy Raising Region,,
Caitlyn (JoJo),5C320,Female,LR,B,12/12/2020,Adrienne - 9A418 - LRBF,Dover - 3D19 - LRBM,6/13/2022,Released,Cleveland West Puppy Raising Region,,
Breezy,2B320,Female,LR,B,12/8/2020,Leah - 3LL17 - LRYF,Oreo - 6O18 - LRBM,8/16/2022,In Training,Southern Tier NY Puppy Raising Region,,
Bryce,5B320,Male,LR,Y,12/8/2020,Leah - 3LL17 - LRYF,Oreo - 6O18 - LRBM,7/19/2022,In Training,Cattaraugus Puppy Raising Region,,
Bahama,7B320,Female,LR,Y,12/8/2020,Leah - 3LL17 - LRYF,Oreo - 6O18 - LRBM,1/26/2022,Released,Cattaraugus Puppy Raising Region,,
Benny,3B320,Male,LR,B,12/8/2020,Leah - 3LL17 - LRYF,Oreo - 6O18 - LRBM,2/3/2021,Released,,,
Bella,4B320,Female,LR,Y,12/8/2020,Leah - 3LL17 - LRYF,Oreo - 6O18 - LRBM,6/29/2022,In Training,Southwestern VT Puppy Raising Region,,
Barbara,8B320,Female,LR,Y,12/8/2020,Leah - 3LL17 - LRYF,Oreo - 6O18 - LRBM,6/29/2022,In Training,Monroe NY Puppy Raising Region,,
Alani,2A320,Female,LR,B,12/4/2020,Joplin - 4J16 - LRYF,Dasher - 6D418 - LRBM,9/7/2022,Released,Monroe NY Puppy Raising Region,,
Admiral,3A320,Male,LR,B,12/4/2020,Joplin - 4J16 - LRYF,Dasher - 6D418 - LRBM,5/6/2022,In Training,Southwestern VT Puppy Raising Region,,
Acadia,4A320,Female,LR,B,12/4/2020,Joplin - 4J16 - LRYF,Dasher - 6D418 - LRBM,7/19/2022,In Training,Monroe NY Puppy Raising Region,,
Amore,6A320,Female,LR,B,12/4/2020,Joplin - 4J16 - LRYF,Dasher - 6D418 - LRBM,2/1/2022,Released,Columbus Puppy Raising Region,,
Aurora,5A320,Female,LR,B,12/4/2020,Joplin - 4J16 - LRYF,Dasher - 6D418 - LRBM,5/17/2022,Released,Westchester County Puppy Raising Region,,
Arlo,1A320,Male,LR,B,12/4/2020,Joplin - 4J16 - LRYF,Dasher - 6D418 - LRBM,6/10/2022,Breeding,Eastern MA Puppy Raising Region,,
Rango,RANGO CES,Male,GS,B&T,12/2/2020,,,1/20/2022,Other School,,,
Yardley,2YY20,Female,LR,B,11/19/2020,Roz - 4RR18 - LRBF,Dasher - 6D418 - LRBM,7/19/2022,In Training,Capital NY Puppy Raising Region,,
Yolanda,4YY20,Female,LR,B,11/19/2020,Roz - 4RR18 - LRBF,Dasher - 6D418 - LRBM,2/3/2021,Other School,,,
Yamaha,5YY20,Male,LR,B,11/19/2020,Roz - 4RR18 - LRBF,Dasher - 6D418 - LRBM,7/19/2022,In Training,Adirondack Puppy Raising Region,,
York,7YY20,Male,LR,B,11/19/2020,Roz - 4RR18 - LRBF,Dasher - 6D418 - LRBM,7/8/2022,In Training,Erie NY Puppy Raising Region,,
Yosemite (Joey),8YY20,Male,LR,B,11/19/2020,Roz - 4RR18 - LRBF,Dasher - 6D418 - LRBM,6/14/2022,Released,Westchester County Puppy Raising Region,,
Yoda,9YY20,Male,LR,B,11/19/2020,Roz - 4RR18 - LRBF,Dasher - 6D418 - LRBM,9/8/2022,In Training,Capital NY Puppy Raising Region,,
Winfrey,1WW20,Female,LR,B,11/18/2020,Lois - 6LL19 - LRYF,Lloyd - 1L19 - LRBM,8/16/2022,In Training,Southwestern VT Puppy Raising Region,,
Wilder,5WW20,Female,LR,B,11/18/2020,Lois - 6LL19 - LRYF,Lloyd - 1L19 - LRBM,7/19/2022,In Training,Capital NY Puppy Raising Region,,
Weston,2WW20,Male,LR,B,11/18/2020,Lois - 6LL19 - LRYF,Lloyd - 1L19 - LRBM,8/16/2022,In Training,Adirondack Puppy Raising Region,,
Winona,3WW20,Female,LR,B,11/18/2020,Lois - 6LL19 - LRYF,Lloyd - 1L19 - LRBM,9/14/2022,Released,Eastern MA Puppy Raising Region,,
Wind (Murphy),4WW20,Female,LR,B,11/18/2020,Lois - 6LL19 - LRYF,Lloyd - 1L19 - LRBM,1/14/2021,Released,,,
Vanessa,1VV20,Female,LR,Y,11/10/2020,Bianca - P - 5B317 - LRYF,Capone - 4C318 - LRBM,3/15/2022,Released,Westchester County Puppy Raising Region,,
Vera,2VV20,Female,LR,B,11/10/2020,Bianca - P - 5B317 - LRYF,Capone - 4C318 - LRBM,4/20/2022,Released,Westchester County Puppy Raising Region,,
Vista,3VV20,Female,LR,Y,11/10/2020,Bianca - P - 5B317 - LRYF,Capone - 4C318 - LRBM,10/24/2022,Released,North Carolina Puppy Raising Region,,
Vinny,5VV20,Male,LR,Y,11/10/2020,Bianca - P - 5B317 - LRYF,Capone - 4C318 - LRBM,7/18/2022,Released,Colorado Puppy Raising Region,,
Utah,1UU20,Male,LR,Y,11/10/2020,Guava - 2G317 - LRYF,Wallace - 5W315 - LRBM,5/5/2022,Released,Capital NY Puppy Raising Region,,
Umpire,4UU20,Male,LR,Y,11/10/2020,Guava - 2G317 - LRYF,Wallace - 5W315 - LRBM,10/24/2022,In Training,Central NY Puppy Raising Region,,
Unity,5UU20,Female,LR,B,11/10/2020,Guava - 2G317 - LRYF,Wallace - 5W315 - LRBM,1/12/2022,Released,Dutchess NY Puppy Raising Region,,
Ulani (Shanna),6UU20,Female,LR,Y,11/10/2020,Guava - 2G317 - LRYF,Wallace - 5W315 - LRBM,4/3/2022,Other School,,,
Ulla,10UU20,Female,LR,B,11/10/2020,Guava - 2G317 - LRYF,Wallace - 5W315 - LRBM,8/8/2022,Released,Richmond Puppy Raising Region,,
Uber,9UU20,Male,LR,Y,11/10/2020,Guava - 2G317 - LRYF,Wallace - 5W315 - LRBM,6/29/2022,In Training,Richmond Puppy Raising Region,,
Ultra,2UU20,Female,LR,Y,11/10/2020,Guava - 2G317 - LRYF,Wallace - 5W315 - LRBM,1/11/2022,Released,North Carolina Puppy Raising Region,,
Una,3UU20,Female,LR,B,11/10/2020,Guava - 2G317 - LRYF,Wallace - 5W315 - LRBM,10/18/2021,Released,Eastern MA Puppy Raising Region,,
Ubanks,7UU20,Male,LR,Y,11/10/2020,Guava - 2G317 - LRYF,Wallace - 5W315 - LRBM,6/30/2022,Released,North Carolina Puppy Raising Region,,
Utica,8UU20,Female,LR,B,11/10/2020,Guava - 2G317 - LRYF,Wallace - 5W315 - LRBM,6/29/2022,In Training,Dutchess NY Puppy Raising Region,,
Tigger,1TT20,Male,LR,Y,11/1/2020,Dallas - 6D415 - LRYF,Yarmouth - 2YY18 - LRYM,6/29/2022,In Training,Southern Tier NY Puppy Raising Region,,
Tahoe,2TT20,Male,LR,Y,11/1/2020,Dallas - 6D415 - LRYF,Yarmouth - 2YY18 - LRYM,10/19/2022,In Training,Southern Tier NY Puppy Raising Region,,
Sadie,2SS20,Female,LR,B,11/1/2020,Edna - S - 1EE17 - LRBF,Henry - S - 1H18 - LRYM,10/26/2022,Released,Columbus Puppy Raising Region,,
Sputnik,1SS20,Male,LR,Y,11/1/2020,Edna - S - 1EE17 - LRBF,Henry - S - 1H18 - LRYM,9/13/2022,Released,Maine Puppy Raising Region,,
Reggae,8RR20,Male,LR,B,10/28/2020,Nimble - 8N318 - LRBF,Kisco - 6KK18 - LRYM,8/5/2022,In Training,Richmond Puppy Raising Region,,
Reese,1RR20,Female,LR,Y,10/28/2020,Nimble - 8N318 - LRBF,Kisco - 6KK18 - LRYM,6/14/2022,In Training,Southern Tier NY Puppy Raising Region,,
Randy,2RR20,Male,LR,B,10/28/2020,Nimble - 8N318 - LRBF,Kisco - 6KK18 - LRYM,7/19/2022,In Training,Southern Tier NY Puppy Raising Region,,
